LGROUP,MGROUP,SGROUP,DGROUP,LGROUP_NAME,MGROUP_NAME,SGROUP_NAME,DGROUP_NAME,LMSD_CODE
70,02,20,04,"식품","신선식품/가공식품","조미료/향신료","물엿",70022004
70,02,20,05,"식품","신선식품/가공식품","조미료/향신료","설탕",70022005
70,02,20,06,"식품","신선식품/가공식품","조미료/향신료","소금",70022006
70,02,20,07,"식품","신선식품/가공식품","조미료/향신료","식초",70022007
70,02,20,08,"식품","신선식품/가공식품","조미료/향신료","액젓",70022008
70,02,20,09,"식품","신선식품/가공식품","조미료/향신료","와사비",70022009
70,02,20,10,"식품","신선식품/가공식품","조미료/향신료","조미료",70022010
70,02,20,11,"식품","신선식품/가공식품","조미료/향신료","조미료/향신료 혼합세트",70022011
70,02,20,12,"식품","신선식품/가공식품","조미료/향신료","후추",70022012
70,02,21,01,"식품","신선식품/가공식품","즉석탕","갈비탕",70022101
70,02,21,02,"식품","신선식품/가공식품","즉석탕","곰탕/도가니탕",70022102
70,02,21,03,"식품","신선식품/가공식품","즉석탕","기타 즉석탕",70022103
70,02,21,04,"식품","신선식품/가공식품","즉석탕","삼계탕",70022104
70,02,21,05,"식품","신선식품/가공식품","즉석탕","즉석탕 혼합세트",70022105
70,02,21,06,"식품","신선식품/가공식품","즉석탕","추어탕",70022106
70,02,21,07,"식품","신선식품/가공식품","즉석탕","해물탕",70022107
70,02,22,01,"식품","신선식품/가공식품","차/커피/녹차","기타 차/커피/녹차",70022201
70,02,22,02,"식품","신선식품/가공식품","차/커피/녹차","녹차",70022202
70,02,22,03,"식품","신선식품/가공식품","차/커피/녹차","둥글레/옥수수/결명자차",70022203
70,02,22,04,"식품","신선식품/가공식품","차/커피/녹차","모과/유자차",70022204
70,02,22,05,"식품","신선식품/가공식품","차/커피/녹차","보이차",70022205
70,02,22,06,"식품","신선식품/가공식품","차/커피/녹차","생강/대추/전통차",70022206
70,02,22,07,"식품","신선식품/가공식품","차/커피/녹차","원두커피",70022207
70,02,22,08,"식품","신선식품/가공식품","차/커피/녹차","율무차",70022208
70,02,22,09,"식품","신선식품/가공식품","차/커피/녹차","인스턴트커피",70022209
70,02,22,10,"식품","신선식품/가공식품","차/커피/녹차","차/커피/녹차 혼합세트",70022210
70,02,22,11,"식품","신선식품/가공식품","차/커피/녹차","커피믹스",70022211
70,02,22,12,"식품","신선식품/가공식품","차/커피/녹차","코코아/핫초코",70022212
70,02,22,13,"식품","신선식품/가공식품","차/커피/녹차","허브차",70022213
70,02,22,14,"식품","신선식품/가공식품","차/커피/녹차","홍차",70022214
70,02,23,01,"식품","신선식품/가공식품","채소/버섯","산삼/홍삼/수삼",70022301
70,02,23,02,"식품","신선식품/가공식품","채소/버섯","감자/고구마",70022302
70,02,23,03,"식품","신선식품/가공식품","채소/버섯","양파",70022303
70,02,23,04,"식품","신선식품/가공식품","채소/버섯","호박",70022304
70,02,23,05,"식품","신선식품/가공식품","채소/버섯","오이",70022305
70,02,23,06,"식품","신선식품/가공식품","채소/버섯","고추",70022306
70,02,23,07,"식품","신선식품/가공식품","채소/버섯","고춧가루",70022307
70,02,23,08,"식품","신선식품/가공식품","채소/버섯","옥수수",70022308
70,02,23,09,"식품","신선식품/가공식품","채소/버섯","무",70022309
70,02,23,10,"식품","신선식품/가공식품","채소/버섯","가지",70022310
70,02,23,11,"식품","신선식품/가공식품","채소/버섯","대파/마늘",70022311
70,02,23,12,"식품","신선식품/가공식품","채소/버섯","상추",70022312
70,02,23,13,"식품","신선식품/가공식품","채소/버섯","당근",70022313
70,02,23,14,"식품","신선식품/가공식품","채소/버섯","더덕/도라지/우엉",70022314
70,02,23,15,"식품","신선식품/가공식품","채소/버섯","마/야콘",70022315
70,02,23,16,"식품","신선식품/가공식품","채소/버섯","양배추",70022316
70,02,23,17,"식품","신선식품/가공식품","채소/버섯","나물류",70022317
70,02,23,18,"식품","신선식품/가공식품","채소/버섯","상황버섯",70022318
70,02,23,19,"식품","신선식품/가공식품","채소/버섯","영지버섯",70022319
70,02,23,20,"식품","신선식품/가공식품","채소/버섯","표고버섯",70022320
70,02,23,21,"식품","신선식품/가공식품","채소/버섯","기타버섯",70022321
70,02,23,22,"식품","신선식품/가공식품","채소/버섯","기타야채/나물",70022322
70,02,24,01,"식품","신선식품/가공식품","초콜릿/사탕/껌","껌",70022401
70,02,24,02,"식품","신선식품/가공식품","초콜릿/사탕/껌","사탕",70022402
70,02,24,03,"식품","신선식품/가공식품","초콜릿/사탕/껌","엿",70022403
70,02,24,04,"식품","신선식품/가공식품","초콜릿/사탕/껌","젤리",70022404
70,02,24,05,"식품","신선식품/가공식품","초콜릿/사탕/껌","초콜릿",70022405
70,02,24,06,"식품","신선식품/가공식품","초콜릿/사탕/껌","초콜릿/사탕/껌 혼합세트",70022406
70,02,24,07,"식품","신선식품/가공식품","초콜릿/사탕/껌","카라멜",70022407
70,02,24,08,"식품","신선식품/가공식품","초콜릿/사탕/껌","푸딩",70022408
70,02,25,01,"식품","신선식품/가공식품","축산/수산 가공식품","가공식품 혼합세트",70022501
70,02,25,02,"식품","신선식품/가공식품","축산/수산 가공식품","기타 가공식품",70022502
70,02,25,03,"식품","신선식품/가공식품","축산/수산 가공식품","닭가슴살",70022503
70,02,25,04,"식품","신선식품/가공식품","축산/수산 가공식품","돈까스",70022504
70,02,25,05,"식품","신선식품/가공식품","축산/수산 가공식품","동그랑땡",70022505
70,02,25,06,"식품","신선식품/가공식품","축산/수산 가공식품","떡갈비/스테이크",70022506
70,02,25,07,"식품","신선식품/가공식품","축산/수산 가공식품","맛살",70022507
70,02,25,08,"식품","신선식품/가공식품","축산/수산 가공식품","베이컨",70022508
70,02,25,09,"식품","신선식품/가공식품","축산/수산 가공식품","새우튀김",70022509
70,02,25,10,"식품","신선식품/가공식품","축산/수산 가공식품","생선까스",70022510
70,02,25,11,"식품","신선식품/가공식품","축산/수산 가공식품","소시지",70022511
70,02,25,12,"식품","신선식품/가공식품","축산/수산 가공식품","순대",70022512
70,02,25,13,"식품","신선식품/가공식품","축산/수산 가공식품","알류/캐비어",70022513
70,02,25,14,"식품","신선식품/가공식품","축산/수산 가공식품","양념육",70022514
70,02,25,15,"식품","신선식품/가공식품","축산/수산 가공식품","어묵",70022515
70,02,25,16,"식품","신선식품/가공식품","축산/수산 가공식품","오리훈제",70022516
70,02,25,17,"식품","신선식품/가공식품","축산/수산 가공식품","육포",70022517
70,02,25,18,"식품","신선식품/가공식품","축산/수산 가공식품","족발/편육",70022518
70,02,25,19,"식품","신선식품/가공식품","축산/수산 가공식품","치킨/너겟",70022519
70,02,25,20,"식품","신선식품/가공식품","축산/수산 가공식품","탕수육",70022520
70,02,25,21,"식품","신선식품/가공식품","축산/수산 가공식품","폭립",70022521
70,02,25,22,"식품","신선식품/가공식품","축산/수산 가공식품","해물완자/오징어링",70022522
70,02,25,23,"식품","신선식품/가공식품","축산/수산 가공식품","햄",70022523
70,02,26,01,"식품","신선식품/가공식품","축산물","기타 축산물",70022601
70,02,26,02,"식품","신선식품/가공식품","축산물","닭고기(계육)",70022602
70,02,26,03,"식품","신선식품/가공식품","축산물","돼지고기(돈육)",70022603
70,02,26,04,"식품","신선식품/가공식품","축산물","소고기(우육)",70022604
70,02,26,05,"식품","신선식품/가공식품","축산물","오리고기",70022605
70,02,26,06,"식품","신선식품/가공식품","축산물","육류 선물세트",70022606
70,02,27,01,"식품","신선식품/가공식품","통조림/캔","고등어 캔",70022701
70,02,27,02,"식품","신선식품/가공식품","통조림/캔","골뱅이 캔",70022702
70,02,27,03,"식품","신선식품/가공식품","통조림/캔","과일 통조림",70022703
70,02,27,04,"식품","신선식품/가공식품","통조림/캔","기타 통조림/캔",70022704
70,02,27,05,"식품","신선식품/가공식품","통조림/캔","꽁치 캔",70022705
70,02,27,06,"식품","신선식품/가공식품","통조림/캔","닭가슴살 캔",70022706
70,02,27,07,"식품","신선식품/가공식품","통조림/캔","옥수수 통조림",70022707
70,02,27,08,"식품","신선식품/가공식품","통조림/캔","참치 캔",70022708
70,02,27,09,"식품","신선식품/가공식품","통조림/캔","통조림/캔 세트",70022709
70,02,27,10,"식품","신선식품/가공식품","통조림/캔","햄 통조림",70022710
80,01,01,01,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","고도계/시계/나침반",80010101
80,01,01,02,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","대형배낭(40L이상)",80010102
80,01,01,03,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","등산스틱",80010103
80,01,01,04,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","보조배낭/힙쌕",80010104
80,01,01,05,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","보호대",80010105
80,01,01,06,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","소형배낭(30L이하)",80010106
80,01,01,07,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","수통/보온병/도시락통",80010107
80,01,01,08,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","쌍안경",80010108
80,01,01,09,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","아이젠/빙압벽장비",80010109
80,01,01,10,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","우의/스패츠",80010110
80,01,01,11,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","중형배낭(30L이상)",80010111
80,01,01,12,"레포츠/여행","스포츠/레포츠/아웃도어용품","등산배낭/스틱/장비/잡화","타올/마스크/보온용품",80010112
80,01,02,01,"레포츠/여행","스포츠/레포츠/아웃도어용품","수영/물놀이 용품","물놀이용품 /기타",80010201
80,01,02,02,"레포츠/여행","스포츠/레포츠/아웃도어용품","수영/물놀이 용품","물안경",80010202
80,01,02,03,"레포츠/여행","스포츠/레포츠/아웃도어용품","수영/물놀이 용품","수영모자",80010203
80,01,02,04,"레포츠/여행","스포츠/레포츠/아웃도어용품","수영/물놀이 용품","튜브/구명조끼",80010204
80,01,03,01,"레포츠/여행","스포츠/레포츠/아웃도어용품","스키/스노우보드 장비","보드 데크",80010301
80,01,03,02,"레포츠/여행","스포츠/레포츠/아웃도어용품","스키/스노우보드 장비","보드 바인딩",80010302
80,01,03,03,"레포츠/여행","스포츠/레포츠/아웃도어용품","스키/스노우보드 장비","보드장비 세트",80010303
80,01,03,04,"레포츠/여행","스포츠/레포츠/아웃도어용품","스키/스노우보드 장비","스키/보드 부츠",80010304
80,01,03,05,"레포츠/여행","스포츠/레포츠/아웃도어용품","스키/스노우보드 장비","스키폴",80010305
80,01,03,06,"레포츠/여행","스포츠/레포츠/아웃도어용품","스키/스노우보드 장비","스키플레이트",80010306
80,01,04,01,"레포츠/여행","스포츠/레포츠/아웃도어용품","스키보드용품","고글",80010401
80,01,04,02,"레포츠/여행","스포츠/레포츠/아웃도어용품","스키보드용품","기타용품",80010402
80,01,04,03,"레포츠/여행","스포츠/레포츠/아웃도어용품","스키보드용품","보호대",80010403
80,01,04,04,"레포츠/여행","스포츠/레포츠/아웃도어용품","스키보드용품","비니/방한용품",80010404
80,01,04,05,"레포츠/여행","스포츠/레포츠/아웃도어용품","스키보드용품","장갑",80010405
80,02,01,01,"레포츠/여행","캠핑/골프/헬스/자전거","골프연습/교정용품","스윙/헬퍼교정기구",80020101
80,02,02,01,"레포츠/여행","캠핑/골프/헬스/자전거","골프웨어","상의",80020201
80,02,02,02,"레포츠/여행","캠핑/골프/헬스/자전거","골프웨어","하의",80020202
